"ObjectApiName","ObjectLabel","ObjectKind","FieldApiName","FieldLabel","FieldType","IsFormula","ReferenceTo","PicklistValues","Required","Unique","Length","HelpText"
"Payment__c","Payment","Custom Object","Deposit_Status__c","Deposit Status","Picklist","False","","Pending;Deposited;Reversed","False","False","","Where this payment is in the deposit lifecycle. Pending = charged but not yet deposited; Deposited = funds in the bank; Reversed = deposit was reversed (NSF/chargeback)."
"Payment__c","Payment","Custom Object","Deposit_To_Account__c","Deposit To Account","Text","False","","","False","False","100",""
"Payment__c","Payment","Custom Object","Finance_Notes__c","Finance Notes","LongTextArea","False","","","False","False","32768","What Finance did to resolve this dispute (refund receipt #, method, amount, journal entry, etc.)."
"Payment__c","Payment","Custom Object","Finance_Person__c","Finance Person","Lookup","False","User","","False","False","","The Finance team member who worked this payment issue (stamped by the Manage Payment Issue flow)."
"Payment__c","Payment","Custom Object","Invoice__c","Invoice","MasterDetail","False","Invoice__c","","False","False","",""
"Payment__c","Payment","Custom Object","Last_Deposit_Check_Date__c","Last Deposit Check","DateTime","False","","","False","False","","When the deposit information on this payment was last updated from QuickBooks."
"Payment__c","Payment","Custom Object","Name_Hyperlink__c","Name Hyperlink","Text","True","","","False","False","",""
"Payment__c","Payment","Custom Object","Payment_Amount__c","Payment Amount","Currency","False","","","False","False","",""
"Payment__c","Payment","Custom Object","Payment_Date__c","Payment Date","Date","False","","","False","False","",""
"Payment__c","Payment","Custom Object","Payment_Issue_Amount__c","Issue Amount","Currency","False","","","False","False","","Amount disputed / returned, from the notification email."
"Payment__c","Payment","Custom Object","Payment_Issue_Case_Number__c","Case / Reference #","Text","False","","","False","False","30","Intuit case number from the notification email."
"Payment__c","Payment","Custom Object","Payment_Issue_Outcome__c","Outcome","Picklist","False","","Won;Lost;Refunded;Re-collected;Written Off","False","False","","How the dispute/return was ultimately resolved."
"Payment__c","Payment","Custom Object","Payment_Issue_Reason__c","Issue Reason","Text","False","","","False","False","255","Reason given in the QuickBooks notification (e.g. the ACH return reason)."
"Payment__c","Payment","Custom Object","Payment_Issue_Received_Date__c","Received Date","Date","False","","","False","False","","Date the dispute/return notification was received in Salesforce."
"Payment__c","Payment","Custom Object","Payment_Issue_Resolved_Date__c","Resolved Date","Date","False","","","False","False","","Date the dispute was marked resolved."
"Payment__c","Payment","Custom Object","Payment_Issue_Respond_By__c","Respond By (Chargebacks Only)","Date","False","","","False","False","","Deadline to respond to the dispute (from the email). Use this to prioritize."
"Payment__c","Payment","Custom Object","Payment_Issue_Status__c","Issue Status","Picklist","False","","Open;In Progress;Pending Finance;Submitted to Bank;Resolved","False","False","","Where this dispute/return is in the CS workflow."
"Payment__c","Payment","Custom Object","Payment_Issue_Type__c","Payment Return Type","Picklist","False","","Dispute;ACH Return;Bank Transfer Canceled;Retrieval Request","False","False","","What kind of payment problem this is (set automatically from the QuickBooks notification email)."
"Payment__c","Payment","Custom Object","Payment_Source__c","Payment Source","Picklist","False","","Invoice Payment;Sales Receipt;Manual","False","False","",""
"Payment__c","Payment","Custom Object","Payment_Status__c","Payment Status","Picklist","False","","Paid;Voided","False","False","",""
"Payment__c","Payment","Custom Object","Payment_Type__c","Payment Type","Picklist","False","","Full;Partial","False","False","",""
"Payment__c","Payment","Custom Object","QB_Deposit_ID__c","QB Deposit ID","Text","False","","","False","False","20","QuickBooks Deposit Id that moved this payment's funds into the bank account."
"Payment__c","Payment","Custom Object","QB_Doc_Number__c","QB Doc Number","Text","False","","","False","False","20","QuickBooks sales receipt document number"
"Payment__c","Payment","Custom Object","QB_Operation__c","QB Operation","Text","False","","","False","False","50",""
"Payment__c","Payment","Custom Object","QB_Payment_Id__c","QB Payment Id","Text","False","","","False","False","50",""
"Payment__c","Payment","Custom Object","QB_Sales_Receipt_ID__c","QB Sales Receipt ID","Text","False","","","False","True","20","QuickBooks Sales Receipt internal ID (for recurring)"
"Payment__c","Payment","Custom Object","Refund_Receipt_Created__c","Refund Receipt Created","Checkbox","False","","","False","False","","Check when the Refund Receipt has been created in QuickBooks (required for canceled bank transfers)."
"Payment__c","Payment","Custom Object","Scheduled_Date__c","Scheduled Date","Date","False","","","False","False","",""
"Payment__c","Payment","Custom Object","Transaction_Id__c","Transaction Id","Text","False","","","False","False","100",""
"Payment__c","Payment","Custom Object","Transaction_Status__c","Transaction Status","Picklist","False","","Scheduled;Pending;Successful;Failed;Cancelled;Disputed","False","False","","Outcome of the charge attempt (used for recurring/retry tracking). Separate from Payment Status, which marks a completed payment as Paid."
"Pre_Enrolment_Request__c","Pre Enrolment Request","Custom Object","Acknowledgement_Declaration__c","Acknowledgement Declaration","Checkbox","False","","","False","False","",""
"Pre_Enrolment_Request__c","Pre Enrolment Request","Custom Object","Additional_Comments_or_Questions__c","Additional Comments or Questions","LongTextArea","False","","","False","False","32768",""
"Pre_Enrolment_Request__c","Pre Enrolment Request","Custom Object","Candidate_Email_Snapshot__c","Candidate Email Snapshot","Email","False","","","False","False","",""
"Pre_Enrolment_Request__c","Pre Enrolment Request","Custom Object","Candidate_Name_Snapshot__c","Candidate Name Snapshot","Text","False","","","False","False","250",""
"Pre_Enrolment_Request__c","Pre Enrolment Request","Custom Object","Contact_Number_Whatsapp__c","Contact Number Whatsapp","Phone","False","","","False","False","",""
"Pre_Enrolment_Request__c","Pre Enrolment Request","Custom Object","Criminal_Record_Declaration__c","Criminal Record Declaration","Picklist","False","","I do NOT have any criminal record;I have a criminal record (details will be discussed privately)","False","False","",""
"Pre_Enrolment_Request__c","Pre Enrolment Request","Custom Object","Current_State_in_USA__c","Current State in USA","Picklist","False","","","False","False","",""
"Pre_Enrolment_Request__c","Pre Enrolment Request","Custom Object","Current_Visa_Status__c","Current Visa Status","Picklist","False","","","False","False","",""
"Pre_Enrolment_Request__c","Pre Enrolment Request","Custom Object","Email_Address__c","Email Address","Email","False","","","False","False","",""
"Pre_Enrolment_Request__c","Pre Enrolment Request","Custom Object","Expiration_Datetime__c","Expiration Datetime","DateTime","False","","","False","False","",""
"Pre_Enrolment_Request__c","Pre Enrolment Request","Custom Object","First_Name__c","First Name","Text","False","","","False","False","100",""
"Pre_Enrolment_Request__c","Pre Enrolment Request","Custom Object","Home_Address__c","Home Address","Address","False","","","False","False","",""
"Pre_Enrolment_Request__c","Pre Enrolment Request","Custom Object","Last_Name__c","Last Name","Text","False","","","False","False","100",""
"Pre_Enrolment_Request__c","Pre Enrolment Request","Custom Object","Lead__c","Lead","Lookup","False","Lead","","False","False","",""
"Pre_Enrolment_Request__c","Pre Enrolment Request","Custom Object","Middle_Name__c","Middle Name","Text","False","","","False","False","100",""
"Pre_Enrolment_Request__c","Pre Enrolment Request","Custom Object","Niche__c","Niche","Picklist","False","","","False","False","",""
"Pre_Enrolment_Request__c","Pre Enrolment Request","Custom Object","Niche_Other__c","Niche Other","TextArea","False","","","False","False","",""
"Pre_Enrolment_Request__c","Pre Enrolment Request","Custom Object","Opened_On__c","Opened On","DateTime","False","","","False","False","",""
"Pre_Enrolment_Request__c","Pre Enrolment Request","Custom Object","Position_Type_C2C__c","Position Type C2C","Checkbox","False","","","False","False","",""
"Pre_Enrolment_Request__c","Pre Enrolment Request","Custom Object","Position_Type_Full_Time_CTH__c","Position Type Full Time CTH","Checkbox","False","","","False","False","",""
"Pre_Enrolment_Request__c","Pre Enrolment Request","Custom Object","Preferred_Training_Schedule_EST__c","Preferred Training Schedule EST","Picklist","False","","","False","False","",""
"Pre_Enrolment_Request__c","Pre Enrolment Request","Custom Object","Public_Form_Link__c","Public Form Link","Url","False","","","False","False","",""
"Pre_Enrolment_Request__c","Pre Enrolment Request","Custom Object","Public_Token__c","Public Token","TextArea","False","","","False","False","",""
"Pre_Enrolment_Request__c","Pre Enrolment Request","Custom Object","Relocation_Other__c","Relocation Other","TextArea","False","","","False","False","",""
"Pre_Enrolment_Request__c","Pre Enrolment Request","Custom Object","Relocation_Readiness__c","Relocation Readiness","Picklist","False","","Yes, I am willing to relocate anywhere in the USA;Yes, but only within specific states (mention in comments);No, I prefer remote / local positions only;Other","False","False","",""
"Pre_Enrolment_Request__c","Pre Enrolment Request","Custom Object","screen_calling__c","Contact Number Calling","Phone","False","","","False","False","",""
"Pre_Enrolment_Request__c","Pre Enrolment Request","Custom Object","Sent_On__c","Sent On","DateTime","False","","","False","False","",""
"Pre_Enrolment_Request__c","Pre Enrolment Request","Custom Object","Status__c","Status","Picklist","False","","Draft;Sent;Opened;Submitted;Expired;Cancelled","False","False","",""
"Pre_Enrolment_Request__c","Pre Enrolment Request","Custom Object","Submitted_On__c","Submitted On","DateTime","False","","","False","False","",""
"Program__c","Program","Custom Object","Auto_Create_Sessions__c","Auto-Create Sessions","Checkbox","False","","","False","False","",""
"Program__c","Program","Custom Object","Description__c","Description","LongTextArea","False","","","False","False","32768",""
"Program__c","Program","Custom Object","Lifecycle_Status__c","Lifecycle Status","Picklist","False","","Draft;Published;Archived","True","False","",""
"Program__c","Program","Custom Object","Session_Type__c","Session Type","Picklist","False","","Single Session;Group Session","False","False","",""
"Program_Version__c","Program Version","Custom Object","Booking_Mode__c","Booking Mode","Picklist","False","","Anytime;Fixed Schedule","False","False","",""
"Program_Version__c","Program Version","Custom Object","Booking_Owner__c","Booking Owner","Picklist","False","","Trainer Books;Candidate Books","False","False","",""
"Program_Version__c","Program Version","Custom Object","Duration_Days__c","Duration (Days)","Number","False","","","False","False","",""
"Program_Version__c","Program Version","Custom Object","Effective_From__c","Effective From","DateTime","False","","","False","False","",""
"Program_Version__c","Program Version","Custom Object","Has_Mock__c","Include Mock Interview","Checkbox","False","","","False","False","",""
"Program_Version__c","Program Version","Custom Object","Mock_Blocks_Progress__c","Mock Blocks Progress","Checkbox","False","","","False","False","",""
"Program_Version__c","Program Version","Custom Object","Mock_Booking_Owner__c","Mock Booking Owner","Picklist","False","","Trainer Books;Candidate Books","False","False","",""
"Program_Version__c","Program Version","Custom Object","Mock_Booking_Window_Days__c","Mock Booking Window (working days)","Number","False","","","False","False","",""
"Program_Version__c","Program Version","Custom Object","Mock_Cadence_Day__c","Mock Cadence Day","Picklist","False","","Monday;Tuesday;Wednesday;Thursday;Friday","False","False","",""
"Program_Version__c","Program Version","Custom Object","Mock_Duration_Min__c","Mock Duration (min)","Number","False","","","False","False","",""
"Program_Version__c","Program Version","Custom Object","Mock_Failure_Requires_Retake__c","Mock Failure Requires Retake","Checkbox","False","","","False","False","",""
"Program_Version__c","Program Version","Custom Object","Mock_Final_Week_Day__c","Mock Final Week Day","Picklist","False","","Monday;Tuesday;Wednesday;Thursday;Friday","False","False","",""
"Program_Version__c","Program Version","Custom Object","Mock_Frequency__c","Mock Frequency","Picklist","False","","Weekly;Once;End of Program;Custom (After Specific Steps)","False","False","",""
"Program_Version__c","Program Version","Custom Object","Mock_Interviewer_Group__c","Mock Interviewer Public Group","Text","False","","","False","False","80",""
"Program_Version__c","Program Version","Custom Object","Mock_Miss_Action__c","Mock Miss Action","Picklist","False","","Drop Training;Warn Only;Notify Admin","False","False","",""
"Program_Version__c","Program Version","Custom Object","Mock_Overflow_Threshold__c","Mock Overflow Threshold","Number","False","","","False","False","","When a mock day's remaining interviewer openings (summed across its time slots) drop to this number or below, the next working day is also opened for mock booking. Leave blank to use the default of 3."
"Program_Version__c","Program Version","Custom Object","Mock_Reschedule_Lock_Days__c","Mock Reschedule Lock (working days)","Number","False","","","False","False","",""
"Program_Version__c","Program Version","Custom Object","Mock_Result_Deadline_Days__c","Mock Result Deadline (working days)","Number","False","","","False","False","",""
"Program_Version__c","Program Version","Custom Object","Mock_Slot_Granularity_Min__c","Mock Slot Granularity (min)","Number","False","","","False","False","",""
"Program_Version__c","Program Version","Custom Object","Notes__c","Notes","LongTextArea","False","","","False","False","131072",""
"Program_Version__c","Program Version","Custom Object","Program__c","Program","Lookup","False","Program__c","","True","False","",""
"Program_Version__c","Program Version","Custom Object","Session_Duration__c","Session Duration","Picklist","False","","15;30;45;60;75;90;105;120;135;150;165;180","False","False","",""
"Program_Version__c","Program Version","Custom Object","Session_Duration_Min__c","Session Duration (Min) [Deprecated]","Number","False","","","False","False","",""
"Program_Version__c","Program Version","Custom Object","Session_Type__c","Session Type","Picklist","False","","Single Session;Group Session","False","False","",""
"Program_Version__c","Program Version","Custom Object","Sessions_Per_Day__c","Sessions Per Day","Number","False","","","False","False","",""
"Program_Version__c","Program Version","Custom Object","Status__c","Status","Picklist","False","","Draft;Published;Superseded","True","False","",""
"Program_Version__c","Program Version","Custom Object","Total_Expected_Duration__c","Total Expected Duration","Summary","False","","","False","False","",""
"Program_Version__c","Program Version","Custom Object","Version_Number__c","Version Number","Number","False","","","False","False","",""
"QB_Plan__c","QB Plan","Custom Object","Item_Number__c","Item Number","Text","False","","","False","False","20",""
"Question_Bank__c","Question Bank","Custom Object","Difficulty_Level__c","Difficulty Level","Picklist","False","","Easy;Medium;Hard","False","False","",""
"Question_Bank__c","Question Bank","Custom Object","Evaluation_Criteria__c","Evaluation Criteria","LongTextArea","False","","","False","False","32768",""
"Question_Bank__c","Question Bank","Custom Object","Interview_Type__c","Interview Type (DEPRECATED - do not use)","Lookup","False","Interview_Type__c","","False","False","","DEPRECATED - do not use."
"Question_Bank__c","Question Bank","Custom Object","Is_Active__c","Is Active","Checkbox","False","","","False","False","",""
"Question_Bank__c","Question Bank","Custom Object","Niche__c","Niche (DEPRECATED - do not use)","Lookup","False","Niche__c","","False","False","","DEPRECATED - do not use."
"Question_Bank__c","Question Bank","Custom Object","Notebook_Link__c","Notebook Link","Url","False","","","False","False","",""
"Question_Bank__c","Question Bank","Custom Object","Question_Hash__c","Question Hash","Text","False","","","False","True","64",""
"Question_Bank__c","Question Bank","Custom Object","Question_Text__c","Question Text","LongTextArea","False","","","False","False","32768",""
"Question_Bank__c","Question Bank","Custom Object","Scenario__c","Scenario","LongTextArea","False","","","False","False","32768",""
"Question_Bank__c","Question Bank","Custom Object","Section__c","Section","Lookup","False","Section__c","","False","False","",""
"Question_Bank__c","Question Bank","Custom Object","Section_Name__c","Section Name","Text","True","","","False","False","",""
"Question_Follow_Up__c","Question Follow Up","Custom Object","Follow_Up_Answer__c","Follow Up Answer","LongTextArea","False","","","False","False","32768",""
"Question_Follow_Up__c","Question Follow Up","Custom Object","Follow_Up_Question__c","Follow Up Question","LongTextArea","False","","","False","False","32768",""
"Question_Follow_Up__c","Question Follow Up","Custom Object","Question__c","Question","MasterDetail","False","Question_Bank__c","","False","False","",""
"Question_Follow_Up__c","Question Follow Up","Custom Object","Sequence__c","Sequence","Number","False","","","False","False","",""
"Question_Interview_Type__c","Question Interview Type","Custom Object","Interview_Type__c","Interview Type","MasterDetail","False","Interview_Type__c","","False","False","",""
"Question_Interview_Type__c","Question Interview Type","Custom Object","Question__c","Question","MasterDetail","False","Question_Bank__c","","False","False","",""
"Question_Section__c","Question Section","Custom Object","Question__c","Question","MasterDetail","False","Question_Bank__c","","False","False","",""
"Question_Section__c","Question Section","Custom Object","Section__c","Section","MasterDetail","False","Section__c","","False","False","",""
"QuickText","QuickText","Standard Object","Category",,"Picklist","False","","","False","False","",""
"QuickText","QuickText","Standard Object","Channel",,"Picklist","False","","","False","False","",""
"QuickText","QuickText","Standard Object","IsInsertable",,,"False","","","False","False","",""
"QuickText","QuickText","Standard Object","Message",,,"False","","","False","False","",""
"QuickText","QuickText","Standard Object","Name",,,"False","","","False","False","",""
"QuickText","QuickText","Standard Object","OwnerId",,"Lookup","False","","","False","False","",""
"Recruiter__c","Employees","Custom Object","Active_For_Interview_Support__c","Active For Interview Support","Checkbox","False","","","False","False","",""
"Recruiter__c","Employees","Custom Object","Active_For_Mock_Interview__c","Active For Mock Interview","Checkbox","False","","","False","False","",""
"Recruiter__c","Employees","Custom Object","Allow_Buffer_Time__c","Allow Buffer Time","Checkbox","False","","","False","False","",""
"Recruiter__c","Employees","Custom Object","Assigned_Sr_Recruiter__c","Reporting to","Lookup","False","Recruiter__c","","False","False","","Enter the name of the Sr Recruiter under whom the application recruiter will be working on."
"Recruiter__c","Employees","Custom Object","Buffer_Minutes_Before_After__c","Buffer Minutes Before/After","Number","False","","","False","False","",""
"Recruiter__c","Employees","Custom Object","COMPASS_State_JSON__c","COMPASS State JSON","LongTextArea","False","","","False","False","131072","zed COMPASS-R engine state for this employee (Kalman filter, momentum, histories, velocity EMAs, etc.). Written by the COMPASS Lambda after each run; read on the next run to resume state. Opaque JSON â€” do not hand-edit."
"Recruiter__c","Employees","Custom Object","COMPASS_State_Last_Saved_UTC__c","COMPASS State Last Saved (UTC)","DateTime","False","","","False","False","","UTC timestamp of the most recent COMPASS run that wrote to COMPASS_State_JSON __c. Use this to spot stale/skipped employees."
"Recruiter__c","Employees","Custom Object","COMPASS_State_Schema_Version__c","COMPASS State Schema Version","Text","False","","","False","False","10","version of the JSON blob in COMPASS_State_JSON __c. Enables safe evolution of the blob format in future Lambda releases."
"Recruiter__c","Employees","Custom Object","Confidence_score__c","Confidence score","TextArea","False","","","False","False","",""
"Recruiter__c","Employees","Custom Object","Confidence_Score_AI_ML_Coding__c","Confidence_Score_AI/ML_Coding","Number","False","","","False","False","",""
"Recruiter__c","Employees","Custom Object","Confidence_Score_Backend_Coding__c","Confidence_Score_Backend_Coding","Number","False","","","False","False","",""
"Recruiter__c","Employees","Custom Object","Confidence_Score_Final_Round__c","Confidence_Score_Final_Round","Number","False","","","False","False","",""
"Recruiter__c","Employees","Custom Object","Confidence_Score_Frontend_Coding__c","Confidence_Score_Frontend_Coding","Number","False","","","False","False","",""
"Recruiter__c","Employees","Custom Object","Confidence_Score_Leetcode__c","Confidence_Score_Leetcode","Number","False","","","False","False","",""
"Recruiter__c","Employees","Custom Object","Confidence_Score_System_Design__c","Confidence_Score_System_Design","Number","False","","","False","False","",""
"Recruiter__c","Employees","Custom Object","Daily_Max_Interview_Hours__c","Daily Max Interview Hours","Number","False","","","False","False","",""
"Recruiter__c","Employees","Custom Object","Date_of_Birth__c","Date of Birth","Date","False","","","False","False","",""
"Recruiter__c","Employees","Custom Object","Date_of_Joining__c","Date of Joining","Date","False","","","False","False","",""
"Recruiter__c","Employees","Custom Object","Department__c","Department","Lookup","False","Department__c","","False","False","",""
"Recruiter__c","Employees","Custom Object","Description__c","Description","LongTextArea","False","","","False","False","32768",""
"Recruiter__c","Employees","Custom Object","Email__c","Email","Email","False","","","False","False","",""
"Recruiter__c","Employees","Custom Object","Employment_Status__c","Employment Status","Picklist","False","","Active Employee;Former Employee;Leave of Absense","False","False","",""
"Recruiter__c","Employees","Custom Object","End_Time_IST__c","End Time IST","Picklist","False","","","False","False","",""
"Recruiter__c","Employees","Custom Object","Experience_Level__c","Experience Level","Picklist","False","","Fresher level;Beginner Level;Mid Level;Senior Level","False","False","",""
"Recruiter__c","Employees","Custom Object","First_Name__c","First Name","Text","False","","","False","False","20",""
"Recruiter__c","Employees","Custom Object","Last_Name__c","Last Name","Text","False","","","False","False","20",""
"Recruiter__c","Employees","Custom Object","Last_Working_Date__c","Last Working Date","Date","False","","","False","False","",""
"Recruiter__c","Employees","Custom Object","Leave_End_Date_Time__c","Leave End Date/Time","DateTime","False","","","False","False","",""
"Recruiter__c","Employees","Custom Object","Leave_Start_Date_Time__c","Leave  Start Date/Time","DateTime","False","","","False","False","",""
"Recruiter__c","Employees","Custom Object","No_of_Assigned_Candidates__c","No of Assigned Candidates","Number","False","","","False","False","",""
"Recruiter__c","Employees","Custom Object","On_break__c","On break","Checkbox","False","","","False","False","",""
"Recruiter__c","Employees","Custom Object","On_Leave_Today__c","On Leave Today","Picklist","False","","Half Day;Full Day","False","False","",""
"Recruiter__c","Employees","Custom Object","PersonAccount__c","PersonAccount","Text","False","","","False","False","50",""
"Recruiter__c","Employees","Custom Object","Phone_No__c","Phone No","Text","False","","","False","False","25",""
"Recruiter__c","Employees","Custom Object","Preferred_Lunch_Start_IST__c","Preferred Lunch Start (IST)","Time","False","","","False","False","",""
"Recruiter__c","Employees","Custom Object","Primary_Track__c","Primary Track","Picklist","False","","Salesforce;Data;QA;BA","False","False","",""
"Recruiter__c","Employees","Custom Object","Recruiter_Contact__c","Employee Contact","Lookup","False","Account","","False","False","",""
"Recruiter__c","Employees","Custom Object","Recruiter_User__c","Recruiter User","Lookup","False","User","","False","False","",""
"Recruiter__c","Employees","Custom Object","Secondary_Track__c","Secondary Track","Picklist","False","","Salesforce;Data;QA;BA","False","False","",""
"Recruiter__c","Employees","Custom Object","Seniority_Level__c","Seniority Level","Picklist","False","","Junior;Mid;Senior;Lead","False","False","",""
"Recruiter__c","Employees","Custom Object","Slack_User_Id__c","Slack User Id","Text","False","","","False","False","255",""
"Recruiter__c","Employees","Custom Object","Start_Time_IST__c","Start Time IST","Picklist","False","","","False","False","",""
"Recruiter__c","Employees","Custom Object","Target_Per_Candidate__c","Target Per Candidate","Number","False","","","False","False","",""
"Recruiter__c","Employees","Custom Object","Tomorrow_Availability__c","Tomorrow Availability","Checkbox","False","","","False","False","",""
"Recruiter__c","Employees","Custom Object","Total_Target__c","Total Target","Number","False","","","False","False","",""
"Recruiter__c","Employees","Custom Object","Workday_End_Time_IST__c","Workday End Time (IST)","Time","False","","","False","False","",""
"Recruiter__c","Employees","Custom Object","Workday_Start_Time_IST__c","Workday Start Time (IST)","Time","False","","","False","False","",""
"Recurring_Break_Series__c","Recurring Break Series","Custom Object","Description__c","Description","Text","False","","","False","False","255",""
"Recurring_Break_Series__c","Recurring Break Series","Custom Object","End_Date__c","End Date","Date","False","","","False","False","",""
"Recurring_Break_Series__c","Recurring Break Series","Custom Object","End_Time__c","End Time","Text","False","","","False","False","20",""
"Recurring_Break_Series__c","Recurring Break Series","Custom Object","Event_Count__c","Event Count","Number","False","","","False","False","",""
"Recurring_Break_Series__c","Recurring Break Series","Custom Object","Start_Date__c","Start Date","Date","False","","","False","False","",""
"Recurring_Break_Series__c","Recurring Break Series","Custom Object","Start_Time__c","Start Time","Text","False","","","False","False","20",""
"Recurring_Break_Series__c","Recurring Break Series","Custom Object","Subject__c","Subject","Text","False","","","False","False","80",""
"Recurring_Break_Series__c","Recurring Break Series","Custom Object","Time_Zone__c","Time Zone","Picklist","False","","","False","False","",""
"Resume__c","Resume Creation","Custom Object","Approval_Date__c","Approval Date","Date","False","","","False","False","",""
"Resume__c","Resume Creation","Custom Object","Approved_By__c","Approved  By","Lookup","False","Recruiter__c","","False","False","",""
"Resume__c","Resume Creation","Custom Object","Candidate__c","Candidate","Lookup","False","Account","","False","False","",""
"Resume__c","Resume Creation","Custom Object","Internal_Interview__c","Internal Interview","Lookup","False","Internal_Interview__c","","False","False","",""
"Resume__c","Resume Creation","Custom Object","Is_Active__c","Is Active","Checkbox","False","","","False","False","",""
"Resume__c","Resume Creation","Custom Object","Lead__c","Lead","Lookup","False","Lead","","False","False","",""
"Resume__c","Resume Creation","Custom Object","Niche__c","Niche","Lookup","False","Niche__c","","False","False","",""
"Resume__c","Resume Creation","Custom Object","Notes__c","Notes","LongTextArea","False","","","False","False","32768",""
"Resume__c","Resume Creation","Custom Object","Resume_Status__c","Resume Status","Picklist","False","","Draft;Under Review;Approved;Rejected;Uploaded","False","False","",""
"Resume__c","Resume Creation","Custom Object","Uploaded_By__c","Uploaded By","Lookup","False","Recruiter__c","","False","False","",""
"Section__c","Section","Custom Object","Domain_Type__c","Domain Type","Picklist","False","","Tech;Non-Tech;Both","False","False","","Tech = technical roles only, Non-Tech = non-technical roles only, Both = applies to all."
"Section__c","Section","Custom Object","ESTIMATED_TIME_IN_MINUTES__c","Estimated Time(In Minutes)","Text","False","","","False","False","50",""
"Section__c","Section","Custom Object","Exclude_Source_Section__c","Exclude Source Section","Lookup","False","Section__c","","False","False","",""
"Section__c","Section","Custom Object","Interview_Sequence__c","Interview Sequence","Number","False","","","False","False","",""
"Section__c","Section","Custom Object","Interview_Type__c","Interview Type (DEPRECATED - do not use)","Lookup","False","Interview_Type__c","","False","False","","DEPRECATED - do not use. Add Section Interview Type junction rows instead."
"Section__c","Section","Custom Object","Is_Active__c","Is Active","Checkbox","False","","","False","False","",""
"Section__c","Section","Custom Object","Niche__c","Niche (DEPRECATED - do not use)","Lookup","False","Niche__c","","False","False","","DEPRECATED - do not use. Use Domain Type instead."
"Section__c","Section","Custom Object","Question_Source_Type__c","Question Source Type","Picklist","False","","Standard;AI Resume Based","False","False","",""
"Section__c","Section","Custom Object","Source_Interview_Type__c","Source Interview Type","Lookup","False","Interview_Type__c","","False","False","",""
"Section__c","Section","Custom Object","Source_Section__c","Source Section (only)","Lookup","False","Section__c","","False","False","",""
"Section__c","Section","Custom Object","Total_Questions__c","Total Questions","Number","False","","","False","False","",""
"Section_Evaluation__c","Section Evaluation","Custom Object","Comment__c","Comment","LongTextArea","False","","","False","False","32768",""
"Section_Evaluation__c","Section Evaluation","Custom Object","Evaluation__c","Evaluation","MasterDetail","False","Interview_Evaluation__c","","False","False","",""
"Section_Evaluation__c","Section Evaluation","Custom Object","Score__c","Score","Number","False","","","False","False","",""
"Section_Evaluation__c","Section Evaluation","Custom Object","Section__c","Section","Lookup","False","Section__c","","False","False","",""
"Section_Interview_Type__c","Section Interview Type","Custom Object","Interview_Type__c","Interview Type","MasterDetail","False","Interview_Type__c","","False","False","",""
"Section_Interview_Type__c","Section Interview Type","Custom Object","Section__c","Section","MasterDetail","False","Section__c","","False","False","",""
"Section_Interview_Type__c","Section Interview Type","Custom Object","Sequence__c","Sequence","Number","False","","","False","False","",""
"Session__c","Session","Custom Object","Actual_End__c","Actual End","DateTime","False","","","False","False","",""
"Session__c","Session","Custom Object","Actual_Start__c","Actual Start","DateTime","False","","","False","False","",""
"Session__c","Session","Custom Object","Additional_Attendee_1__c","Additional Attendee 1","Lookup","False","Recruiter__c","","False","False","",""
"Session__c","Session","Custom Object","Additional_Attendee_2__c","Additional Attendee 2","Lookup","False","Recruiter__c","","False","False","",""
"Session__c","Session","Custom Object","Analysis_Status__c","Analysis status","Picklist","False","","Pending;Complete;Failed","False","False","",""
"Session__c","Session","Custom Object","Analyzed_At__c","Analyzed at","DateTime","False","","","False","False","",""
"Session__c","Session","Custom Object","Approx_time__c","Approx  time","Text","False","","","False","False","20",""
"Session__c","Session","Custom Object","Attendance_status__c","Attendance status","MultiselectPicklist","False","","Host Skipped;Attendee Skipped;Attendee 1 Skipped;Attendee 2 Skippped","False","False","",""
"Session__c","Session","Custom Object","Background_Check__c","Background Check","Lookup","False","Background_Check__c","","False","False","",""
"Session__c","Session","Custom Object","calendar_event_id__c","calendar event id","Text","False","","","False","False","255",""
"Session__c","Session","Custom Object","calendar_link__c","calendar link","Url","False","","","False","False","",""
"Session__c","Session","Custom Object","Candidate__c","Candidate","Lookup","False","Account","","False","False","",""
"Session__c","Session","Custom Object","Candidate_Email__c","Candidate Email","Text","True","","","False","False","",""
"Session__c","Session","Custom Object","Candidate_Identities__c","Candidate identities","Number","False","","","False","False","",""
"Session__c","Session","Custom Object","Candidate_Name__c","Candidate Name","Text","True","","","False","False","",""
"Session__c","Session","Custom Object","Candidate_On_Camera_Pct__c","Candidate on-camera %","Percent","False","","","False","False","",""
"Session__c","Session","Custom Object","Candidate_Talk_Pct__c","Candidate talk %","Percent","False","","","False","False","",""
"Session__c","Session","Custom Object","Candidate_Training__c","Candidate Training","Lookup","False","Candidate_Training__c","","False","False","",""
"Session__c","Session","Custom Object","Candidate_Training_Step__c","Candidate Training Step","Lookup","False","CandidateTrainingStep__c","","False","False","",""
"Session__c","Session","Custom Object","Cohort__c","Cohort","Lookup","False","Cohort__c","","False","False","",""
"Session__c","Session","Custom Object","Coverage_Detail__c","Coverage detail","Text","False","","","False","False","120",""
"Session__c","Session","Custom Object","Create_Meeting_Error__c","Create Meeting Error","TextArea","False","","","False","False","",""
